,growth_factor_fmp,inflation_factor_fmp,real_rates_factor_fmp,credit_factor_fmp,currency_factor_fmp,liquidity_factor_fmp,tail_risk_factor_fmp,growth_factor,inflation_factor,real_rates_factor,credit_factor,currency_factor,liquidity_factor,tail_risk_factor
1981-07-31,1.8513314841135877,-2.5838876845512257,1.7914014199688961,-4.827655493298541,3.88945854569288,-3.931916613986195,5.310614241671873,-1.2852202000439963,1.3740713425902427,3.4078204031902684,-2.6848784729737307,3.8259577380045964,0.059262727710881334,0.3684776665991355
1981-08-31,-4.399173636238263,-0.9095586829574275,2.465824110874475,0.2422549000966503,-1.3361888741249135,-0.059897131137505555,3.5649061010752066,0.5289801664044591,0.48544203479718134,2.5854540869953264,-2.8393975486318794,-0.9754854381544323,-0.5320431266753939,-0.6994022075193274
1981-09-30,-2.8909540280476578,0.909641960580872,1.4996967856097847,1.8543797363950514,-0.25185066032471914,-0.3672609957822162,1.4416703602535599,-1.8480458485452014,1.0698834060632492,1.428211119136445,2.112250160475641,-0.10793897307053088,0.8341111196487981,0.699976089122949
1981-10-31,0.4925737893706534,1.1744036680804084,-2.7667849674702554,2.331730607763087,-1.068444214115847,-5.139925058496821,-2.120948694131466,-0.7797681357159166,-0.9961336107091058,-3.1795327454883062,2.2021865608898747,-0.987306783514009,-0.1740349836245611,-0.5529691483389648
1981-11-30,-1.2606277616199573,2.592519976242828,-4.149189307532541,4.683478767048523,-2.4438671380219854,-2.9784855584516023,-6.886034928969792,-1.2209264055617013,-0.6963760151447597,-3.8969435413596387,6.629527965430311,-2.78440674956408,0.5015548672056437,-0.22862054371287716
1981-12-31,-0.12106555146383645,-1.0538475651873007,3.004707962901341,-1.6653685392963529,1.7060851440492126,2.287679177530112,1.1705374154381294,0.5809395713581373,-0.9862789352534527,3.9621670453462405,-2.7305679561086,0.9727023427022096,-0.12957664711737138,-1.1951136986511097
1982-01-31,-1.0120470712417695,-1.0306170830858359,0.7230232630962663,-1.206491721329666,2.0948060988908486,-3.2957745729105965,2.6199582659903013,0.1604812311914857,-0.9796381788666381,4.538279720030022,-0.5961247911377515,2.892937100277958,0.40572319072624774,-0.5473156770813215
1982-02-28,-1.3205844364461954,-0.26604431219550506,-0.050816992817147744,0.79308693701943,4.584248928773405,1.3839935102181247,1.076754684362013,0.0630373791130718,-0.9731300786479813,-0.0306691752158178,2.0450779383641255,2.1798556792667148,-0.6633926708456285,1.0408638396962884
1982-03-31,-1.5497012572867608,-3.90486413234742,0.7636896314694447,-0.10863795235428125,3.3344732200619855,-1.9042248702503537,2.7567880341810476,-0.4554259653775437,-1.8356639666580161,1.3620173843745926,-0.08966656225647875,2.4214466977987175,1.16764091373501,-0.22078087600216326
1982-04-30,0.4913460533075894,3.0209711835014,-1.3612866195443902,-0.422413241542576,-2.7999196591805418,-2.686477563032679,-0.41231391494120184,0.35844817576473725,-0.9465577624380023,-0.968530283848459,-0.8263121960949618,-0.29070364924166875,0.3738527761577192,0.6439139896765871
1982-05-31,-4.77942598324778,2.871971606140949,0.02705028169126859,1.6145624170224855,2.557918795453751,-3.072925551925967,-4.377756402931136,-0.7172093935433486,0.8155282571195773,-0.3858307515545091,0.4934448518729939,1.2315271671617716,-0.31311560664502136,-1.2556722575843304
1982-06-30,-3.1624873081115368,-0.7102608134123498,2.4897867041961663,-0.6945611336828534,2.564488275672846,-0.5429915617045942,1.797003518278655,0.9475181117076137,1.3913113205365983,1.9297345686558902,-2.3100187901621774,4.334530100787829,-0.004566103315164547,-0.22774379171211145
1982-07-31,1.6722163676849153,-1.5636959397335852,-1.588620352177073,-0.03816408114774017,-0.3719978753822207,1.4950143842402057,5.30956225781444,0.062494401070107605,-0.37027917161296053,-2.626791478181168,1.7484584335213262,0.2389710299068991,0.85850427039095,-0.3739748016883755
1982-08-31,-2.130049465233932,-3.888210842454337,-1.8691406580420695,-0.5560944044668912,-5.750551790054046,-3.184777832477829,7.2762330185388615,-0.0032555671730526143,-1.2437971886763657,-1.5990766869250335,1.4160979713650497,1.5099372068243213,-0.5984918236177387,1.2255700564477825
1982-09-30,-3.363047365647737,0.29894270161241854,-2.6009417788519897,0.3681729404561746,2.325056233634677,-4.018375717985609,0.039601643506819384,0.19402566497198676,-1.806427260901084,-2.669558068441219,-0.17447146300134941,1.7930666770306296,1.7530411009632796,0.9398015241841032
1982-10-31,2.6222765312410177,-2.4831069942058734,-2.878014304514631,-1.2289183756127549,-2.9876176625019744,-1.8529496924461166,3.498755605632809,0.22634841954754376,-0.6358966125225064,-1.5041148985320087,4.584417775753178,3.3831085103085012,1.5170285335381346,1.960748269208358
1982-11-30,-1.6077218526745456,-1.956427768679265,0.33691435761831345,-0.3638785988697878,-3.2739125551119663,-3.6662378489698293,1.8031148767313463,-0.039107589913317364,-2.062489270692847,1.6245296099096587,-0.72028057544557,-2.282460783126802,-0.16399597506162686,-0.284387905439701
1982-12-31,1.0115560456804182,-2.3323093728250224,-0.3887290522914829,0.004379005007927594,-2.378040353112913,1.6216854749642118,2.2889335723291033,1.216714772220118,-2.575838660888725,-1.373635367604671,0.2549226485737858,-2.112153664007934,1.4488018229945008,-0.7913885455596342
1983-01-31,2.928507052378858,-3.3696489276856263,0.5953579516026565,-4.332544738107851,0.32960910914757047,2.7340325864433397,6.285113290035299,1.0762249693381523,-1.1473594122726585,1.3407160696979976,-0.8651018203547506,1.7972847174293105,1.8385631950463623,0.13759155720575134
1983-02-28,1.28771822709954,1.1025578633153048,-1.6953407600602957,2.1777008731297345,3.5804198419386983,-3.8653221044678028,-6.915500164121886,2.728118175275625,-1.417421562039185,-1.5957373235199326,-0.8814528162072517,0.7244280950842099,-0.3748084482359733,0.4395301977963681
1983-03-31,-0.363785727158349,-0.5160988249382317,0.7967523720520693,-1.1299985630672402,-0.9867664013619054,-3.0934139262475897,-0.07288187738653655,-0.167084948749781,-1.404169258808595,1.3724941502435815,-1.002786798124781,2.6230234737690203,0.7345819430536307,-0.7015738848048487
1983-04-30,0.25054638045813876,0.27155744733677184,-1.1967623856408731,-0.7332323833879333,-2.1423132781116077,-2.6851507515710753,-1.2015943345282643,0.09371594588507892,0.2862149916559749,-1.1376528034282678,-1.1848039205630434,-0.9083917786666531,-0.11180607525722616,-1.6561436848127429
1983-05-31,-0.4844450878622336,-0.5801727993328425,1.402014362462241,-0.7705214935219951,-0.3305470383758067,-0.3123163140501875,1.607612975291691,0.6149018676373512,-0.5596198734808667,1.6864772469446574,-1.174453923257832,-0.3604748425417158,-0.6970423747570996,-1.6393253551356652
1983-06-30,-1.8184467977640342,2.5117522356765316,0.4236279295595907,1.0763336189360935,0.13661175426025698,-6.123922157716301,-5.190281833196295,0.44921863422394787,-1.1184262844500086,-0.10578837074867474,-1.4602370814738328,1.4669631917188581,0.39006601074376973,-1.1121342534931864
1983-07-31,0.7015069253445907,0.3096914161392364,1.851835865134658,-1.77861544760061,1.2493510852146525,2.4305262140233688,0.5350676256792541,1.9647159637438079,-0.5500760257638947,1.4789389622581912,-2.4019166967716283,1.094254810509115,-0.49346680027166073,-0.01657774720564191
1983-08-31,-3.6547596772723083,-0.5363742437287086,0.6142649969953654,-0.008686205027805191,0.31137249099224995,-5.5413809748881295,0.5751330108650311,-0.18555061483704025,-0.8294918663303563,0.12682473422110713,-1.3175575132321717,1.6518033399308925,-0.46455481716235747,-1.5584743934894798
1983-09-30,-5.096849839014586,-1.053965997575588,-0.8201444079335716,2.0480579094345823,-1.542048613263648,-6.0384754753224525,0.4822202711089774,-0.2175463529349506,-0.8252858004859854,-1.491878215325587,0.8921691034244753,-1.4885842271546368,0.2814813157632618,-1.113303096166773
1983-10-31,-1.0999819299228228,2.282329800260528,0.6484790755261827,1.7143919974398716,1.4784628205351698,1.6000932197276998,-4.950206544611982,0.5995146800358995,-0.5389711086982094,0.971886553904999,-0.3354940882075086,1.5058237384061046,-0.5094462576005283,-0.7227923506063293
1983-11-30,3.4594202327058534,-0.31048016154426006,-0.3692087628768068,-0.12359595102050884,-0.9304662749421531,3.246872796450772,-0.011324496099828957,0.49911027046647916,-0.8197024325220511,-0.5089562466781071,0.10449392761454128,1.285562022841575,0.0636895161559557,-0.25825069993439675
1983-12-31,-0.022031601219735256,1.754544228424046,0.2855371095184533,0.47374315468247663,0.9581689968034575,-0.7487403603912134,-3.9584808735824826,1.2466530431802347,-0.8156586241127132,0.3617405610708865,-0.03682505164999045,1.2003592538745151,-0.21758591553930004,-1.5057415817065882
1984-01-31,1.0527150905116787,3.143414328463567,-0.6895720916965544,2.0049500425759166,1.0200773163021737,5.179937511021513,-6.72774187749926,-3.0282343743224893,0.3248692847038552,-0.32323928320998074,-0.8644128330662146,2.0496833304283,-1.91287716420288,-0.30731122440973263
1984-02-29,-1.543436790608573,-0.17879836539479654,1.188385596683175,0.6570724381527071,-3.193410280831429,0.7575193289855051,2.676011226962735,0.23948942468955134,-0.24667458271683912,0.8961445880418875,-2.4549507546567817,-4.129097374436748,-1.6839054010426984,0.049396539210115505
1984-03-31,2.594043068680753,-0.6391013568926041,0.7163000191916404,-2.27315269303949,0.1339865032613744,-2.636253959396637,0.8151108579668467,-0.7850525337433963,-0.8165894925261508,0.7789185119979681,-0.2742451869643911,0.5242303270518585,-1.7797495300504285,0.21858977035266725
1984-04-30,-2.7683633486156562,2.003951021116836,0.8735790622153714,1.9863180741892215,0.945327115648792,-1.8714638416516403,-4.549658230000231,0.6598179851839423,-0.5274110171916242,0.31009040541006166,-0.4058409901770151,2.7740572990270236,-2.2967664219778907,-0.8532703866792383
1984-05-31,-0.815390988767914,0.7235010029407648,2.1959499299115475,-0.21937786235336673,1.6118749446528973,2.016754489729192,2.224516668926023,-0.7865076570272669,-1.0960671815915137,2.173880037913582,-3.091548275714192,1.6879925450535234,-1.6971041301844267,-0.7466394396375712
1984-06-30,-2.731704657203972,-1.6315912959365666,-0.08671944166078213,-0.033350454112827846,1.111791106830323,-4.8520272145288486,1.9018885965707402,-0.17308678800760485,-1.0891953557439848,-0.8778503073536212,1.533007752815999,2.671937195948632,-1.9851076959528073,0.4242071461034456
1984-07-31,0.054980392560589564,1.2788184754835257,-2.10882444098069,3.9379248375411438,3.728190043042196,1.9546038369221095,-3.889653502073107,-0.6556359073860031,-0.5123638975530284,-2.1809807234731915,2.0517943243056873,6.720186368131575,-1.0130271510318012,0.5955416921926051
1984-08-31,1.4571985104557152,0.19523031380583294,-0.8526386293514205,-1.8278157579443197,-2.251695108465338,-8.067883119357921,-1.2065761199517178,-1.0062570221391796,-0.7967656751614415,0.3970733321770029,0.7917400923705742,-1.4201651321543733,-0.9212223994016427,-0.5566664743705203
1984-09-30,-2.1370312463451087,1.4975973771257067,-0.7781832034138616,1.4003351648995963,2.1506952945448234,-2.003042427351652,-2.2016599970732575,-0.9685112292118755,-0.7931160140362566,-0.8081101483420906,-0.2580063545560495,4.4356999938957005,-1.745020967795034,-1.0999443021071498
1984-10-31,2.6887481127537467,-0.5113166352723927,-2.010106961705303,0.7511336481361456,0.8599139533012896,0.8835967332102553,-0.14962131698959283,0.2621212359228324,-0.5026531491451635,-1.0775769428790254,1.692736056049778,1.2042476757421847,-2.251927625091626,-0.9849727393668221
1984-11-30,-0.12115065675304504,0.44322007321419793,-0.3433000949158796,1.4454231167415728,0.737534972700522,4.662316899575288,-2.078902067714045,-0.15980902040373657,-1.0747747126491787,-0.05681035515206107,1.2828724326722027,0.6775891954942709,-1.6355558910890082,-0.5357170483938349
1984-12-31,-0.7067819072894416,-0.12050442219272385,0.3156343542036184,0.3027777778225169,1.1480897097920189,-1.0793336268655092,-2.219183312882894,0.10055443810219464,-1.0683953411777096,-0.1422804286363353,-0.632433859190022,2.4686483355012054,-1.8823452796143822,-0.5922586381593321
1985-01-31,3.552268288261706,-1.6496386033509254,-1.4822145165557443,-2.3334414075076744,0.8934354964342424,-6.522319926628825,2.038843269986341,-0.09520722218337953,-1.0621284361090026,-1.0924627671644196,0.3564123318631066,1.7800828511669566,-0.41011116112648593,-0.6405144153724821
1985-02-28,-2.1362849941897677,0.7411219614021175,1.6419136486936776,-0.780810419582189,3.1838122630466477,-3.5041251538083253,-2.0224779947179896,-0.1276127711003897,0.09341339714805474,1.840841304789023,-1.3968371194220963,5.207345988651562,-2.359714379034429,-0.14807222225411815
1985-03-31,0.177186400584608,0.2874150635907131,-0.469378270335923,0.8678277325376352,-6.54698767737137,0.29838371999494046,2.660551546794419,-0.6833267256844354,-0.19577454556633458,-1.1368916816696728,1.148849746813441,-6.683401306071106,-1.5035936547176847,0.15794573933987713
1985-04-30,-1.1826639863212942,-1.3549520528492527,-0.5993371305471593,-0.050105252770689196,0.9538998260222931,0.6060933395293107,1.4707431766596981,0.13876234849958224,-1.0611346414863558,-0.02221589314097919,1.3282662923008721,1.073455857553696,-1.6260502936439267,-1.1124016298922546
1985-05-31,-0.7972808775752656,0.7883413309727351,-2.9766151419395968,2.137838337551882,-1.1752085064666615,-3.1278100122109893,-2.9993536444661513,-0.3549685077151892,-1.0550876156136233,-2.5232579653493405,1.3951106269664755,-0.6627105065634314,-1.623843065037731,-1.0221816903404906
1985-06-30,-1.3495912906877199,-0.5267949560353601,0.13664795195703625,0.8803184318378401,-1.4918081890505432,2.73242190404185,-0.6405534778426207,0.239539898673541,-0.7615493811753109,0.8084673448916049,-0.9492094950266098,-0.9665157337038541,-1.1956423237488238,-1.1600387990589862
1985-07-31,-0.31341365461090664,-0.1633036236301886,0.8691400197797838,0.21924474737237196,-3.315199957453475,-0.021704795391490096,0.49621018759859464,0.040527839963622456,-1.046301711253509,0.7742285183569191,-1.2339123846044275,-3.4442538895631105,-1.6505254546653176,-0.8769172794163569
1985-08-31,1.1270687866443374,2.159729370123193,-0.7850326542074818,1.1073475768940804,0.04163632819658247,1.3149406765343568,-2.997050609942557,-0.05903463247242006,-1.040519583924814,-1.0358992611616022,0.6481329323086702,1.1919377128962754,-2.3428212142050766,-0.9157060215853111
1985-09-30,-1.3496332423001962,3.8179106162800136,0.3167818787728174,3.227992373089262,-2.3484994144496256,0.3210414780003891,-6.369043997092787,0.7378296557664928,-1.0348324347253233,0.25593621267816,-0.335660447082173,-3.491660244275659,-1.7432296769596944,-0.17742144929349632
1985-10-31,0.9729607283251005,2.4202051632720183,-1.07648162152911,0.8559554588608036,-1.4312370435187363,-3.575991019858609,-4.90746871173091,0.33641383450696555,-0.4525520326469217,-0.6889082522622597,0.5369201048690617,-0.9183466912372658,-2.441319655392953,-0.11099844293775186
1985-11-30,-0.9478274687398596,-0.3548217219784967,-0.7809066415405151,1.2164911693101377,-3.8771040140758704,-5.9007851112994585,-1.3783286788606195,0.36876445527051166,-0.161086928113268,-0.7152718999707541,0.20347600198699894,-2.074340090480056,-1.9996141767125757,1.0663693797890714
1985-12-31,0.9547318413769676,-4.565469716401379,-1.1753400348062462,-1.0394411351687198,-0.8713668556243941,-4.852891388858237,5.100640940924562,-0.4344661143606946,-0.1606603851073638,-1.0630305077487485,1.0673868662986157,1.176842944241376,-2.2968049795754704,0.4761762864739926
1986-01-31,2.5549180330375654,-7.114507074543067,0.8170407262447948,0.6326324479283625,-3.070570205067934,9.85424404308649,6.9303798681559785,0.16979977109708871,-0.45177978217854464,0.6891409403575001,-0.6320554777633993,-2.087743097303372,-1.3085762922197948,2.0336848582324447
1986-02-28,0.1705133659016053,-5.157969468674882,-1.590503094214314,3.988134622961035,-5.394133521068734,3.558936854804861,-0.8128738979212412,-0.06579528664318006,-2.1776461166402843,-2.1326608958411217,1.5316213630788253,-4.399082541989148,-1.7738976063781062,1.811661882942548
1986-03-31,4.2624472105645195,-3.6568881613120596,-2.1870077675307855,1.2692309109678366,-1.317556620496227,4.77702559482524,-0.5501052001650072,0.0017361702459049793,-2.9706975912519846,-0.8258045450031842,2.5467428604322966,2.5280889913754194,-0.9022562862601444,1.2522355282948738
1986-04-30,-6.528991415591972,6.182701389863572,0.11550773359138575,0.7355904727380824,-2.9204144885728396,-9.110187925869951,-5.5152818959528105,-0.43705366403189877,-2.6315897227923974,0.3891432064279349,1.6928812331983836,-5.205604621941284,-1.6504024839548572,0.6403239725466171
1986-05-31,-0.6871997508500286,-0.17413518786992654,1.4696846840842406,-3.2900348865241176,2.8032779882958163,-1.1217909380833895,1.1804697691331785,1.250999754328816,-0.6696487840989486,1.3961307697791727,-1.4705111512478561,6.229337179293115,-1.575191665523979,0.8891413470544409
1986-06-30,-2.0206993048962656,-1.0211857674917169,-1.0007184707449266,3.7681834597096997,-4.374021065228647,-3.478138773661241,-0.8381837286762225,-0.9799210480214099,-0.38820762062655223,-2.317157902205822,0.07859227328782564,-1.7829341663119167,-1.645834718694677,-0.3789073327623131
1986-07-31,-2.4446428031683682,-4.170140069213618,0.8233611207920102,0.5569672263939401,-2.304478252018504,2.225124310650508,6.070169563301436,-0.8407794118071428,-1.2232567503626042,0.5530528983400118,1.9929673868377011,-0.21656381352811843,-1.6459597711372007,0.9057960520228863
1986-08-31,-7.849158857739247,5.122469102819031,-1.4751196895428047,-3.8409531275045845,-2.2827340733621635,-18.94549001137612,-0.3337820515745733,1.5529426585196557,-1.2156858927576057,-0.8014811772297323,0.19023007066970773,-0.21134847378564123,-0.8572416857162857,1.763321038313247
1986-09-30,3.304563449317418,-1.6105408715836027,1.8157591471024652,-0.2788727462339236,-1.2744652767609481,16.074372547184865,3.790687447809861,-0.06840600785977385,-0.3739667586722754,1.5707800211292702,-1.6118945336140194,-0.936409402453072,-1.259395258256878,0.7323203091538545
1986-10-31,-1.1650695619494849,1.374182110852716,-0.8978357328786046,0.30562719622268164,2.407159049586747,-10.680924977939112,-1.8779806910643466,-0.4058952003351239,-0.9313003612704567,-0.7061905748923156,-0.018756167072680973,1.6785027729223065,-1.8933733268989963,0.3244345384226978
1986-11-30,-0.18746163535710522,-0.9558950693064684,-0.312826995686044,-0.17675314027282568,-1.0701241149471048,-3.281108928245453,-0.18559399915292007,0.0013407257746510162,-0.9270478806617307,-0.25783397441578637,-0.060722438466298455,-1.9284346203285314,-1.035555724364941,-1.4416345997525033
1986-12-31,-2.6099280751956115,3.1350730309344117,-0.020539512122752672,-1.077781775593295,-0.34067481466006094,-3.8979694274117267,-1.0249198563387079,-0.23619481515161297,-0.36402780077249797,0.34753568701127496,-0.21186238166891952,-1.311185240400194,-1.2102322927160434,-0.12439703366724005
1987-01-31,-4.039333228550293,0.12641793090369252,-0.3180265247863612,0.08205397639695658,-5.408852883495748,-12.25350332517871,-1.502279717865034,1.4910368592535728,-0.08222070948951972,-0.21999683484060586,-1.49212481380249,-3.4026238625028244,-1.435102397792084,1.3265126929245514
1987-02-28,3.051863588655203,-2.3423700472540334,-0.208909185567067,0.17111720845170642,-1.0317827401220936,1.6757962960556012,0.9771076765843575,-0.7836441653792475,-0.36351735014445974,0.022271381943087844,-0.9428559076004674,-0.6862552977070885,-1.298623934479571,-1.4193240658919808
1987-03-31,-3.691103641122116,1.4073889978616212,1.0040471057059055,-1.9653584603947583,-2.3771057164628115,-1.393624594911219,-1.3167707458236786,0.8124162904672448,-0.3625309885640489,1.0325274020501882,-0.32993048953527715,-2.2696881569589387,-1.6371101505023502,0.0649581383702406
1987-04-30,-1.857498052255016,-0.7033130008996412,2.388429425560068,-0.9263471708074426,-4.243274694342739,-2.0019608690273847,1.6480150303644108,0.16493905203579431,-0.36155261789378407,1.0385012513775982,-1.2846873570759283,-1.1800685395564765,-0.7849730343039141,0.8151382984183986
1987-05-31,1.8887985786782024,-0.71556891542611,0.5233977010893051,-2.7909965132343557,1.864027117313962,2.8613407808074927,1.8123258019934378,0.5727547409520621,-0.6434566372578566,-0.18528653500762865,-0.7251543951222172,1.1692859348794808,-0.1817153660676948,0.7759784568743209
1987-06-30,6.917227101734616,2.7312604945854577,-1.4569944960878245,-0.4318664217174132,1.7329733870310742,8.320691018185032,-5.15687145950595,0.059734111638765554,-0.35802361845110453,-0.08985272802182506,1.108792581528451,0.2639592946570189,-0.9672358203252682,0.7895685997297544
1987-07-31,4.394538682333738,0.7511926219310772,0.11211361769966903,-2.486765064635778,0.419906109424862,4.855478850638301,-1.3059085783654438,0.025400285356610184,-0.6409523181060439,0.4864456267699122,-0.6323535085721923,1.5922029966721332,-1.444733798413089,-0.08622516363414583
1987-08-31,-0.7138423713226341,0.11467538272964854,1.2180204267768464,1.4791859437710881,-3.2239893124879417,3.3782250046431272,-4.6346196011863245,0.6074773413672918,-0.35454899127021816,0.5723010003168019,-0.8811151731159862,-2.325844052280928,-1.2307442086488571,-0.7771423868582109
1987-09-30,-0.8528404473890282,-5.529420071117709,1.555901669969534,-4.876819474380956,2.4740470626672444,-10.988348986317499,12.895684441692339,0.22843703852121033,-0.6384993142437562,1.2016271733779644,-0.24990412194676595,0.21416896266275787,-0.8489937170648438,1.4853766906596744
1987-10-31,2.8332653347277836,1.6535451922670252,-1.5911065157680748,4.444686965300665,2.183552438572672,16.041254819682887,5.60682466563293,0.22787728078184197,-0.6364137307122942,-1.9600883925433306,2.7953524642679217,-1.6917093967658186,-0.4411830438203676,2.13101896684667
1987-11-30,16.564993467454844,-4.985661393614557,-0.7983030964318618,-4.516704279440675,1.643754236184208,15.060114652485595,11.371159488250193,-0.6684552570854394,-0.634348477146967,0.4136333415336629,1.5940071762628982,-3.7542574698647155,-0.6785105019641339,1.9259063874073874
1987-12-31,11.924546852974437,-2.4323072311935037,-0.9973822653874276,-2.0538940647175257,-0.2079570623605213,7.310163941175193,0.6082343261954866,0.747673119428444,-0.9176820087570834,-0.5715436273904245,-1.1395993575154368,-2.905375760197637,-0.7801669621647493,0.4958809426764809
1988-01-31,-8.959028898699607,4.251638332056274,-1.041432310676207,4.850398893334412,-0.33302953240196886,-6.567268071354428,-9.648907528327621,-1.219816744508384,-0.6283114012658055,-1.2233597121788258,0.38714887141465887,3.2675642531448084,1.070229102161108,0.6420569292903215
1988-02-29,-0.9323002861549382,-0.7624514187570968,-0.21743205679688984,-0.4453751798786879,0.47739525536415184,-5.7558825785554015,-1.9020684160470178,-0.45731760586992365,-0.912229068575705,0.6151351521955719,-0.34881998581789714,0.562976881699329,1.7277599622500477,-0.7241563138676872
1988-03-31,10.15436619569405,1.211079239005899,0.5396797890286379,-2.628281423709394,-0.9145762412045776,11.122818679041083,0.19455140075659175,-0.5596298686630853,-0.6223964311686803,1.0081066211349685,-1.694416164983409,-1.1352349941434081,-0.7113948065386263,-0.09762376571611789
1988-04-30,-4.892838166658283,2.088554876169681,1.1593334412371983,0.7069678772748145,-0.681582867966476,-3.3559606752050524,-3.9127568371880392,0.41141493673856216,0.24182818144753004,0.19479447709939576,-0.29687965931679294,0.023731391216124303,-0.6637823658512934,-1.6195864123641945
1988-05-31,1.4211175699967644,-0.30669800065662106,0.8661219386576735,-1.3798363787300714,0.8712011432098423,3.0340254646623883,0.43482135592169413,-0.1101123048596547,-0.6228792966556801,0.6595756633612048,-1.3594563789772354,1.295031511203078,-0.18602058434004895,0.08858315822281564
1988-06-30,10.958561881720634,-1.7585787943277993,-2.158808516913403,-2.1277701512207026,4.486627588196682,6.678456692110544,0.3409927400104642,1.3111823275686971,-0.33276343622366283,-1.0538172723023547,1.2309914655212817,4.307593721929572,-0.2857293526453798,-0.07252420801310464
1988-07-31,-2.959300087604012,-0.0018124078750424467,0.7537299531285777,-0.5723379834094868,0.7667528018757463,-1.9785810278770115,0.6253933886537574,-0.3932922686278574,-0.33194076353463214,0.7895283565440246,-0.38903760203551085,1.8250464292540953,0.09032665046582564,-0.17913817854547284
1988-08-31,7.055826475518922,-2.1127640198285773,-0.08794977160054253,-1.5334174804186262,3.339221255673583,8.38014778746563,3.827982332098671,-0.7741138934819315,-0.33112416550331364,0.262592535613345,-0.7270712538750203,1.949072866088542,-0.004155169987815839,-1.387212427644985
1988-09-30,5.158209227774825,-1.2674970816396143,-1.3190078876665225,-0.12359306355516168,1.3030082834936838,2.796199214675456,-1.9321881054785435,-0.5282838642264025,-0.330313567702802,-1.0760886480198677,0.0031351995010064034,0.3230305088693799,1.0210961998166428,-1.4304073513878928
1988-10-31,11.443147151985979,-1.8401658154671905,-1.7818303868344472,-3.957745733034854,-0.2173407208727077,1.625966795481688,4.526519879824339,0.3100034828407654,-0.6200228667674417,-0.2422139017010255,-1.728614052595944,-2.5317623919790875,-0.8336335820431685,-0.7941514537741419
1988-11-30,3.385790229731594,0.4786193408044934,0.9370507156719003,-1.9653963364176945,-1.25799382484635,-1.1185774756484872,1.781390263656405,0.06464789200004503,-0.618144468642353,1.040775178085014,-1.2284097721136455,-3.6316803455098334,0.17056376453726313,-0.6795711589751293
1988-12-31,1.1985422402680592,2.6222088452931986,-0.21589782525693474,-0.740995622242827,1.7683977054521374,-3.3560876039673744,-3.370499257965898,0.13456338152216163,-0.6162830595925869,-0.11205866126282307,-0.038739931380188324,2.2580049374130766,-0.9170047720281802,-0.7832081365744272
1989-01-31,2.5576510436920548,-1.3289326760785765,-1.0073808634981565,-2.5910078118916364,3.064278809788555,-2.594226880227855,0.8162131670731673,-0.46233803650384353,-0.32271003579702817,-0.6948696012951576,0.15425019279796456,3.832248096924739,-0.2347065701021741,-0.9064018853934435
1989-02-28,-1.8179383398673146,3.163491800122296,1.3519926332497594,1.2335595045096512,-1.2342755052344034,1.138322040077333,-4.421049798965234,-0.21513531732119248,-0.6142470153969307,0.9270258162360963,-0.18314665853564174,-0.16077196031327767,0.5490965866880159,-1.1689424287096373
1989-03-31,1.2072233234433478,6.456243470537928,-0.3937714981927468,-0.05579611900567073,1.8983848022740275,0.4362329444295926,-7.771436517024968,-0.9178230928206036,-0.02664898150302597,-0.38186406191448763,-0.4637821936228438,2.502001192739291,0.34148448609146803,0.4136530029552609
1989-04-30,4.7706046475726245,3.4089575079846295,-1.0373928628850821,1.0905449352274588,-0.40323874963736656,6.2442990606178785,-7.299006982912171,0.24751095490014827,0.560582466685734,-0.5157753654148255,1.3160577648572203,0.09383101797038304,-0.9958048739712115,-0.8481944818373881
1989-05-31,-4.094303589965613,0.6273784811825848,-0.6946920110202297,2.4043164915378092,1.8658639771750551,-1.6900831148452842,-3.3360058537587043,-1.022453990135735,-0.029042691538469903,-0.5973307033040244,0.31719877524235335,4.636266410426989,0.9090928960548483,-1.257003887586501
1989-06-30,-4.5004561310107105,-2.40448497987861,-1.2505876456490455,0.8165259888563764,-0.9075193306565226,-7.076964281689566,5.061728361822103,-0.701622974756063,-0.6181758780606351,-0.8445446777492298,1.4298757458511313,0.5456871362372196,-0.13929280617947704,0.31931406762582026
1989-07-31,2.6422241715812538,-2.249934579699314,-1.068694788323994,0.35355962787119166,-3.4473349828099837,-1.9374699070200003,-1.0529931489723166,-0.4877145576368194,-0.6163694231180418,-0.15143334234177896,0.13085183557774827,-3.307542893455683,0.4724146114066086,-0.256803186254196
1989-08-31,9.577756316500786,-0.9885566731936162,0.3667016660840564,-4.982236415067399,5.562183025400101,7.397769769655931,2.2929372024940724,-0.27412111782642395,-1.4948235058586705,1.3855385677698593,-0.15400580475220585,3.1945521063740108,-0.1680527598344334,0.04298017263095387
1989-09-30,-2.3820188517340037,3.810087113560927,0.5652618627515756,2.1470525749622196,-2.805898634054689,0.5629643157204377,-5.712228990663093,0.3297111861321745,-0.9004322094913663,-0.40324907678695576,-0.21764261851779879,-1.5984374976319842,0.3408401706015654,0.4461146506449609
1989-10-31,-1.0660855646151426,0.880351825694633,-0.8822845908148025,3.0385543795632195,-0.020628522047057674,2.8340487550454228,-1.0161461318741447,0.2934095436905945,-0.013633234086779746,-0.9794458796575934,0.32402141036505766,0.9791064948163835,-0.6511087470607198,0.43020536735636433
